id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7379034,Double room in a cozy appartment,5826901,Georgios,,ΠΑΤΗΣΙΑ,38.013833233465874,23.734317317892103,Private room,14,2,66,2017-04-04,3.00,1,116
16291497,Duplex storey cozy apartment ( 64m2) 10' to metro.,24002003,Dora,,ΠΑΤΗΣΙΑ,38.011042256111374,23.737081827281123,Entire home/apt,30,2,0,,,1,81
5986411,Welcome to the Center of Athens!,21094657,Marios,,ΠΑΤΗΣΙΑ,38.01454736110544,23.73245442654429,Entire home/apt,76,1,0,,,1,365
17735350,Apartment near the Center of Athens,120954254,George,,ΠΑΤΗΣΙΑ,38.00988396745075,23.734238826420928,Entire home/apt,28,1,0,,,1,147
11166495,Cozy apartment for Travellers*,34168523,Caterina,,ΠΑΤΗΣΙΑ,38.01488247954524,23.73840401462722,Entire home/apt,25,1,1,2016-02-15,0.07,2,0
4285563,Feels like home in Athens,22206688,Pavlina,,ΠΑΤΗΣΙΑ,38.01096771455067,23.738751398333132,Entire home/apt,42,2,21,2017-01-08,0.68,1,178
9272233,Metro stasion attiki in 2 min...,9754705,Onoria,,ΠΑΤΗΣΙΑ,38.01554766244913,23.730764958736607,Private room,15,1,0,,,3,16
12265240,"Amazing, sunny apartment at Athens center!",30746995,Effie,,ΠΑΤΗΣΙΑ,38.01128650091488,23.734590753714496,Entire home/apt,32,1,62,2017-04-23,5.41,1,217
17918303,Φωτεινό διαμέρισμα.,91585014,Γιώργος,,ΠΑΤΗΣΙΑ,38.012932353495295,23.737472635303337,Entire home/apt,20,2,4,2017-05-07,3.33,1,38
3304503,Your stay in Athens-Greece,14969767,Nikiforos,,ΠΑΤΗΣΙΑ,38.009612550175966,23.739619848568744,Entire home/apt,20,1,47,2017-01-16,1.35,2,303
7793941,20m2 Studio WC+AC+Wi-Fi+pr.terrace,41022668,Agisilao,,ΠΑΤΗΣΙΑ,38.01083633518285,23.73519224291455,Entire home/apt,50,2,0,,,1,365
10448836,Studio on Athens metro,7398330,Anastas,,ΠΑΤΗΣΙΑ,38.01340160778979,23.73160225104724,Private room,29,1,15,2016-11-19,1.03,3,338
3388062,"Charming apartment,  6th floor, near city centre.",17094227,Eugenios,,ΠΑΤΗΣΙΑ,38.01047301583485,23.73696381964014,Entire home/apt,36,1,16,2017-04-28,0.50,1,295
12645083,Totally renovated cute apartment,9118926,Nikos,,ΠΑΤΗΣΙΑ,38.01386186053589,23.73346343784999,Entire home/apt,26,3,25,2017-04-09,2.09,1,148
14447587,Apartment in the center of Athens at Patision,88942217,Luisita,,ΠΑΤΗΣΙΑ,38.00936023633004,23.73281596340429,Entire home/apt,20,1,35,2017-05-01,4.15,1,9
11597122,Renovated Fully Equipped Apartment,58140621,Αναστασια,,ΠΑΤΗΣΙΑ,38.01408522345949,23.731028861375542,Entire home/apt,40,1,0,,,1,365
2570112,Ceres Apartment,14083527,Sofia,,ΠΑΤΗΣΙΑ,38.01144783263306,23.73153892967514,Entire home/apt,22,1,3,2017-03-31,0.13,4,97
18573634,"Quiet, cozy and central apartment in Athens.",44086671,Anna-Maria,,ΠΑΤΗΣΙΑ,38.01587335766569,23.730760165994514,Entire home/apt,40,3,0,,,1,176
12122321,Sunny green fully equipped flat Athens center!,38308267,Olga,,ΠΑΤΗΣΙΑ,38.00891820338767,23.732744684199968,Entire home/apt,30,2,0,,,1,97
2931711,Traditional stay in a cosy bedroom,14969767,Nikiforos,,ΠΑΤΗΣΙΑ,38.01021285967414,23.739100359951003,Private room,19,1,96,2017-04-22,2.65,2,337
6840173,Great house near downtown,35843817,Kostis,,ΠΑΤΗΣΙΑ,38.00932014378861,23.739233171833995,Private room,15,1,5,2016-04-19,0.25,1,331
6700706,"",35069632,Mpampis,,ΠΑΤΗΣΙΑ,38.01410406250441,23.732308920827638,Entire home/apt,72,1,0,,,1,365
13631441,Downtown Couleur Local,79013335,Kostas,,ΠΑΤΗΣΙΑ,38.013671656844714,23.731450474856562,Entire home/apt,41,1,16,2017-04-12,1.62,1,303
13975276,cozy studio 5 min. Metro,50520227,Haris,,ΠΑΤΗΣΙΑ,38.014304050956795,23.732428889033535,Entire home/apt,22,1,9,2016-09-03,0.93,1,362
11113737,Modern & comfy appt. 5min metro - 15' city center.,13411357,George,,ΠΑΤΗΣΙΑ,38.01183608060196,23.734643281453238,Entire home/apt,25,1,16,2016-09-28,1.52,3,220
7978483,Διαμέρισμα στο κέντρο της Αθήνας,42110275,Γιώργος,,ΠΑΤΗΣΙΑ,38.014439490488236,23.733430238112824,Entire home/apt,10,1,25,2016-11-01,1.35,3,362
15596852,θεμις,94906317,Θεμιστοκλης,,ΠΑΤΗΣΙΑ,38.01142244522788,23.736508170889046,Private room,15,1,12,2017-04-10,2.34,1,105
17382462,Καλόγουστη μικρή μεζονέτα πλησίον μετρό Κ. Πατήσια,78416344,Konstantinos,,ΠΑΤΗΣΙΑ,38.013566415438454,23.729453263355463,Entire home/apt,30,3,0,,,1,194
16053080,75M全新装修，全新家具，让您在异国也能感受到家的温暖！,103341332,Sherry,,ΠΑΤΗΣΙΑ,38.010124956076986,23.734633632522044,Entire home/apt,21,1,1,2017-03-21,0.18,1,164
14840601,Athens Urban Flat,39544408,Dionysis,,ΠΑΤΗΣΙΑ,38.014363170753526,23.730465617943572,Entire home/apt,22,1,14,2017-04-22,1.76,1,156
8812107,Central Cosy  Retro Apartment,46164755,Eirini,,ΠΑΤΗΣΙΑ,38.01015397082425,23.73459725229435,Entire home/apt,26,3,1,2016-06-09,0.09,1,365
1192621,Worths value for money! Greek Hospitality,6518607,Chris,,ΠΑΤΗΣΙΑ,38.00952218953385,23.74081860451101,Private room,22,1,252,2017-05-05,5.30,4,331
9646727,"Central,sunny & cozy apartment in Athens",41222846,Anna,,ΠΑΤΗΣΙΑ,38.013114084329,23.73034699381347,Entire home/apt,18,3,10,2017-03-29,0.75,1,287
18117213,"Athens Center 5 min to subway. Modern, Sunny flat",83729878,Mateusz,,ΠΑΤΗΣΙΑ,38.012522076740034,23.733337046624122,Entire home/apt,32,3,0,,,1,89
11808908,An elegant apartment 70 sq.m.,31325528,Mara,,ΠΑΤΗΣΙΑ,38.01440372862415,23.730898991015124,Entire home/apt,60,2,0,,,2,364
6533199,Ideal Room for Travellers *,34168523,Caterina,,ΠΑΤΗΣΙΑ,38.01478903274844,23.737903957252023,Private room,18,1,9,2016-08-13,0.39,2,0
6008336,2 bedrooms flat in Athens,14538849,Aris,,ΠΑΤΗΣΙΑ,38.00928709989703,23.740191531741306,Entire home/apt,30,1,43,2017-05-02,1.72,2,329
13724530,Minimal Elegance for two 8 min. to city centre,19028718,The Queen,,ΠΑΤΗΣΙΑ,38.01246525699812,23.73076078623648,Entire home/apt,30,2,8,2017-05-08,0.89,3,170
13640997,Zui,7304149,George,,ΠΑΤΗΣΙΑ,38.014869178392225,23.73742394451043,Private room,16,1,4,2016-08-11,0.39,1,0
5823928,Brand new apartment with great view,23327778,Eleni,,ΠΑΤΗΣΙΑ,38.01010410612509,23.73240140859648,Entire home/apt,30,1,7,2016-09-29,0.32,3,364
6970376,Central  studio-apartment,36547963,Ion,,ΠΑΤΗΣΙΑ,38.01570831039165,23.730271251065144,Entire home/apt,35,1,0,,,1,365
8247865,Relaxing 50m2 flat near the center,26546569,Cindy & Christophoros,,ΠΑΤΗΣΙΑ,38.013992635449746,23.731042666916075,Entire home/apt,26,1,32,2017-04-07,1.68,1,362
13423948,Colors in Grey,60096106,Pawel,,ΠΑΤΗΣΙΑ,38.01164467618148,23.735267814142556,Private room,28,2,63,2017-05-07,5.69,1,325
9574294,Amazing & spacious 75 sq feet apart,49563215,Μαλβίνα,,ΠΑΤΗΣΙΑ,38.00884741212043,23.737260184956195,Entire home/apt,30,1,0,,,1,365
12177571,Cozy sunny quiet home in Athens!,50115042,Maria,,ΠΑΤΗΣΙΑ,38.011532560820896,23.73576106877199,Entire home/apt,30,2,7,2016-12-22,0.58,1,174
6031993,athens,31231129,Loukas,,ΠΑΤΗΣΙΑ,38.01531075367441,23.74047095274001,Entire home/apt,50,1,0,,,1,365
13257304,Big room in Patisia area,74604303,Ioanna,,ΠΑΤΗΣΙΑ,38.01253535398023,23.73844602102636,Private room,19,1,0,,,1,0
11865747,Spacious  apartment 70 sq.m.,31325528,Mara,,ΠΑΤΗΣΙΑ,38.01463035167685,23.732884567225952,Entire home/apt,40,2,1,2016-04-09,0.08,2,364
13520398,Pigs in space,14083527,Sofia,,ΠΑΤΗΣΙΑ,38.01010848310794,23.733242647410037,Entire home/apt,22,1,13,2017-05-03,1.49,4,112
4785819,Central-Cozzy flat with Garden&BBQ,24518913,Georgia,,ΠΑΤΗΣΙΑ,38.01185089370373,23.735680504619726,Entire home/apt,23,2,13,2017-01-10,0.69,1,108
14175139,Cosy & Cute,3317065,VandaVandoula,,ΠΑΤΗΣΙΑ,38.014006884965625,23.739071846619037,Entire home/apt,45,3,0,,,1,363
17613816,Bright Apartment In Athens,12788816,Stephen And Nevyana,,ΠΑΤΗΣΙΑ,38.014348930235215,23.73411495897656,Entire home/apt,25,1,14,2017-05-07,10.24,2,281
11518026,"Brand new penthouse, easy access, WiFi",23885621,Anastasia,,ΠΑΤΗΣΙΑ,38.01007935229239,23.733198123347925,Entire home/apt,35,1,32,2017-05-04,2.65,2,361
17472233,Appartment 5th floor in Athens,98458318,Hlias,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99478791173411,23.744751362404944,Private room,21,3,0,,,1,90
11295494,Quiet one  bedroom flat,25102159,Korinthios,,ΠΕΔΙΟ ΑΡΕΩΣ,37.990815384376866,23.740462135441756,Entire home/apt,48,1,0,,,1,365
9067101,Cozy Apartment with Acropolis and Sea View,32660005,Zhou,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99685031263453,23.741726970875625,Entire home/apt,48,3,0,,,1,362
14036754,BEAUTIFUL ROOM CENTRE OF ATHENS,80212056,Ioannis,,ΠΕΔΙΟ ΑΡΕΩΣ,37.991624135562894,23.74030501629085,Private room,25,1,0,,,1,362
15899338,Christos's sunny apartment,103127343,Christos,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99571722477077,23.738286538443173,Entire home/apt,35,2,7,2017-05-01,1.28,1,202
9856108,Cosy apartment near National Museum,50736059,Mirian,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9919358262657,23.742156130326833,Entire home/apt,40,1,0,,,1,0
484852,Cool apartment for urban lovers,408081,Dimitrios,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99450493786224,23.739065964945254,Entire home/apt,38,5,29,2016-11-07,0.49,1,311
110583,"Best Price Apartment 2, Athens",568142,Marianna,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99674113670842,23.745806857441917,Entire home/apt,39,3,7,2015-07-13,0.10,1,365
6402075,Sunny apart with Lycabettus View - Athens,12851473,Jerry,,ΠΕΔΙΟ ΑΡΕΩΣ,37.994410194103985,23.73543727040189,Entire home/apt,59,2,37,2017-05-02,1.57,5,298
9074528,Design apartment in city centre,47325667,Christos,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99153348984982,23.737256747114426,Entire home/apt,60,1,1,2016-04-15,0.08,1,0
5177325,ELVA Flat,26778008,Vassilia - Eleni,,ΠΕΔΙΟ ΑΡΕΩΣ,37.995906219858796,23.73499226316842,Entire home/apt,50,1,3,2016-06-22,0.12,1,363
10700776,"At Center ,clean,quiet, with yard",55147743,Dimitrios,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99532795978599,23.741756578524146,Entire home/apt,20,3,0,,,1,365
9029690,Spacious retro house downtown,47134345,Liana,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99186483392933,23.73974225330916,Private room,25,1,0,,,1,0
17566080,Close to the National Archeological Museum,119254459,Zoi,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9960220792834,23.743066798405785,Entire home/apt,50,1,0,,,1,65
9554579,"Tasteful apt, next to the park!",30255408,Stefanis,,ΠΕΔΙΟ ΑΡΕΩΣ,37.995914482235186,23.738136034761837,Entire home/apt,60,2,0,,,6,364
12867316,Listed Modern building w/t terrace,5342804,Panos,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99503181276472,23.7348612763603,Entire home/apt,60,2,9,2017-02-01,0.76,4,170
16374891,Large (120m2) apartment very near at Athens center,107251478,Elenh,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99497880273263,23.73426065691615,Entire home/apt,45,1,4,2017-05-02,1.21,1,345
8004400,Cozy house near Park+center+metro,8171630,Stratos,,ΠΕΔΙΟ ΑΡΕΩΣ,37.995446426626344,23.736770163384453,Entire home/apt,50,2,13,2016-09-17,0.63,7,365
13887239,"small, sweet,quiet, convinient apartment",82224826,Σοφία,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99493775268777,23.746000395508524,Entire home/apt,33,1,0,,,1,0
12904452,"Warm, bright, two-storey penthouse",70702461,Elissavet,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9934208802584,23.744229835339038,Entire home/apt,35,3,5,2017-04-03,0.42,1,321
15460654,George's Apartment in ''Pedion Areos'' area,99197597,George,,ΠΕΔΙΟ ΑΡΕΩΣ,37.993322346551416,23.746729999014335,Entire home/apt,19,2,7,2017-05-07,1.34,1,320
15083903,85m² Newly Renovated Apartment,29927830,"Dimitris,Stella & Catt",,ΠΕΔΙΟ ΑΡΕΩΣ,37.99412901195438,23.733179541745674,Entire home/apt,65,2,31,2017-05-06,3.97,25,313
15085750,46m² Newly Renovated Apartment with big garden,29927830,"Dimitris,Stella & Catt",,ΠΕΔΙΟ ΑΡΕΩΣ,37.994673921922406,23.733219718429265,Entire home/apt,35,2,20,2017-04-29,2.61,25,334
13252360,Cozy Apartment near center of Athens,46292213,George,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99531858901718,23.732643403422696,Entire home/apt,27,1,0,,,1,156
8926960,Mid-century modern apartment in Athens,29927830,"Dimitris,Stella & Catt",,ΠΕΔΙΟ ΑΡΕΩΣ,37.996164268998086,23.733507862893074,Entire home/apt,75,1,70,2017-04-24,5.34,25,293
13860669,A small oasis in the city center - Athens,76610913,Kate,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9950187584655,23.74611017659211,Private room,22,2,0,,,2,176
12287870,"Athens downtown at Gyzi, cozy n' quiet appartment",66218539,Βασίλης,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99122937312246,23.74112999272894,Entire home/apt,20,2,12,2016-10-11,1.01,1,335
14384246,Beautiful downtown apartment with private entrance,61349159,Nantia,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99244291565441,23.739302467893406,Entire home/apt,24,2,9,2017-05-08,1.14,1,360
11291421,"",58998139,Kirki,,ΠΕΔΙΟ ΑΡΕΩΣ,37.996256470438276,23.738375729093335,Entire home/apt,120,1,0,,,1,0
17414531,Evelpidon Park Apartment 50m,117763667,Kostakis,,ΠΕΔΙΟ ΑΡΕΩΣ,37.995488143777024,23.74763374637286,Entire home/apt,29,1,1,2017-05-08,1,1,314
12908760,Spacious Sunny Flat in the Centre,70753658,Vassiliki,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99580824099573,23.738150744788058,Entire home/apt,28,5,2,2016-11-12,0.26,1,304
18315130,Central Park,10270847,Loukia Elli Roxanne,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99151809803633,23.740958335296362,Private room,25,2,0,,,2,230
15744556,Sunny apartment 70sqm near Athens centre,40675610,Kleoniki,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99487152788117,23.7395236691446,Entire home/apt,40,1,1,2017-01-15,0.26,1,177
15283819,"Spacious Apartment, Ideal for Families or Business",9209901,Pavlos,,ΠΕΔΙΟ ΑΡΕΩΣ,37.992503118101496,23.734036910390046,Entire home/apt,50,1,6,2017-03-24,0.82,12,353
18608889,Vintage apartment in Athens center,120255352,Cleopatra,,ΠΕΔΙΟ ΑΡΕΩΣ,37.995239876238976,23.734372159812214,Entire home/apt,26,3,0,,,17,64
13759649,Cozy and spacious bedroom,43345700,Sofia,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99556796462718,23.73285300812266,Private room,25,1,0,,,1,364
17671641,"Central, newly renovated apartment by the park",10270847,Loukia Elli Roxanne,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99179525615664,23.73960311417984,Entire home/apt,28,2,0,,,2,293
6727090,Yiannis' house,32032479,Ioannis,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99130349983174,23.734468071656188,Entire home/apt,45,2,9,2017-01-06,0.40,1,74
13592307,Athens Modern Penthouse,12851473,Jerry,,ΠΕΔΙΟ ΑΡΕΩΣ,37.995482346872414,23.736421933381965,Entire home/apt,31,2,39,2017-05-07,3.69,5,295
15606279,Bright and Quiet apartment near Athens center,100480934,Nassia,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99554416562433,23.748051942234383,Entire home/apt,26,1,10,2017-05-07,2.40,1,241
13114047,Photo Gallery Apartment.,67283352,Anthi,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99606856277087,23.741179780007226,Entire home/apt,37,1,31,2017-05-02,2.91,1,250
12589272,Sunny Loft Apartment with Lycabettus View,63676565,Kiriakos,,ΠΕΔΙΟ ΑΡΕΩΣ,37.994467290381365,23.733449860075346,Entire home/apt,38,3,0,,,1,0
10080423,cozy and charming bedroom in a special flat,4803437,Sofia,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99528786683195,23.73390952361899,Private room,25,1,0,,,1,89
15404107,150m² Amazing Penthouse in Athens,29927830,"Dimitris,Stella & Catt",,ΠΕΔΙΟ ΑΡΕΩΣ,37.99481686743527,23.733215495837854,Entire home/apt,88,1,15,2017-05-06,4.29,25,284
14017387,sunny furnished room Athens centre,79451970,Olga,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99094322044727,23.737066687622594,Private room,19,2,0,,,5,312
4131245,''Athens star'' ,16842834,Dora,,ΠΕΔΙΟ ΑΡΕΩΣ,37.995208915695294,23.7360417014523,Entire home/apt,50,2,82,2017-05-06,2.86,6,330
9521998,Modern flat 1bd in City center,30035453,Eazybnb Team,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9956122243154,23.73562200231462,Entire home/apt,29,4,3,2017-04-14,0.19,4,365
12864326,Athens City Suite - 5* stay!,12851473,Jerry,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99534026277513,23.738418716295335,Entire home/apt,49,2,24,2017-05-03,2.05,5,304
14010214,Cozy Apartment in Pedio Areos Park.,68092420,Yiannis,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9903918727304,23.740856372010594,Entire home/apt,60,2,0,,,2,79
4326450,Penthouse 5&6 floor in the center,14710016,Yuli,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99281844501773,23.742828247402908,Entire home/apt,50,2,90,2017-05-01,3.74,1,297
13888401,Comfortable & Luxurious Apartment near the Center,50275914,Dafni,,ΠΕΝΤΑΓΩΝΟ,38.00007014325658,23.780067172764742,Entire home/apt,60,4,0,,,1,178
3012261,Sunny appartment in green area,5034682,Dimitra,,ΠΕΝΤΑΓΩΝΟ,37.99864034720442,23.778907597572854,Entire home/apt,25,1,22,2017-04-23,0.65,1,303
726412,Lovely room in historic center,2534881,Haris,,ΠΕΤΡΑΛΩΝΑ,37.973379257285984,23.715367529012795,Private room,19,2,4,2017-02-20,0.08,2,54
18057999,Cozy place close to Philopappou Hill,73711056,Άτομο,,ΠΕΤΡΑΛΩΝΑ,37.96633409783472,23.713153778229756,Entire home/apt,31,15,0,,,1,109
922448,Sky View of Athens on the 9th floor,4959472,'Nikos,,ΠΕΤΡΑΛΩΝΑ,37.96463034104133,23.709447073002938,Entire home/apt,70,1,0,,,1,343
13034523,Central cozy comfortable 48m2 apt,8685119,Nikitas,,ΠΕΤΡΑΛΩΝΑ,37.97335342500941,23.712667592035707,Entire home/apt,25,5,1,2016-09-25,0.13,1,179
12065794,APARTMENT IN THE CENTER OF ATHENS,59843605,Sotiris,,ΠΕΤΡΑΛΩΝΑ,37.969451783568346,23.710383323489708,Entire home/apt,60,2,17,2017-04-15,1.35,1,177
565235,10min walk from ACROPOLIS !!! ,2779638,John,,ΠΕΤΡΑΛΩΝΑ,37.968289416281316,23.711095300409976,Entire home/apt,72,3,8,2016-08-08,0.23,1,261
11706912,ARTISTIC APARTMENT-HEART OF ATHENS,15011306,Iliana,,ΠΕΤΡΑΛΩΝΑ,37.967626768879036,23.711932903975658,Entire home/apt,85,2,14,2017-04-14,1.05,1,352
5547287,Zen again,28761745,Katerina,,ΠΕΤΡΑΛΩΝΑ,37.96800751804134,23.712386154185754,Entire home/apt,70,2,0,,,1,365
14395097,Each apartment has a balcony overlooking the Sea,88461654,Samuel,,ΠΕΤΡΑΛΩΝΑ,37.96983905901295,23.713429895236988,Private room,50,5,0,,,1,349
12069083,Sweet appartment at Athens centre.,47747948,Αλεξάνδρα,,ΠΕΤΡΑΛΩΝΑ,37.96915464456756,23.706096992630485,Entire home/apt,20,3,13,2016-09-16,0.98,3,365
17853941,"A bit west of Acropolis ,(for 4)",30162951,Anastassia,,ΠΕΤΡΑΛΩΝΑ,37.9704513193862,23.709237407946794,Entire home/apt,45,1,0,,,2,365
7477001,Comfort flat & cozy neighbourhood!,39155279,Irene,,ΠΕΤΡΑΛΩΝΑ,37.969612499023185,23.712703482163285,Entire home/apt,45,3,1,2015-08-27,0.05,1,0
717842,Roomy house with garden ,3340499,Yiannis,,ΠΕΤΡΑΛΩΝΑ,37.96669336506525,23.706931695856674,Entire home/apt,46,3,16,2017-05-07,0.66,1,335
14202724,Βeautiful full equipped studio.,52439591,Γιώργος,,ΠΕΤΡΑΛΩΝΑ,37.967048730976174,23.705599800919803,Entire home/apt,20,1,6,2017-01-26,0.68,3,172
6780008,Cozy apartment,35492713,Eirini,,ΠΕΤΡΑΛΩΝΑ,37.963905852300186,23.712970670050577,Entire home/apt,40,2,6,2016-08-13,0.27,1,0
485570,Great  place for sightseeing,1682330,Tina,,ΠΕΤΡΑΛΩΝΑ,37.968135994838676,23.71102531989986,Entire home/apt,26,7,19,2017-04-11,0.34,1,135
13205413,"Cozy, top-floor apartment - heart of Athens",56850976,Μαρια,,ΠΕΤΡΑΛΩΝΑ,37.969281108544145,23.711844122460942,Entire home/apt,30,3,2,2016-08-19,0.21,1,0
1277375,sunny apartment in Athens' Center,2718495,Kalliopi,,ΠΕΤΡΑΛΩΝΑ,37.971485458365166,23.710778383888925,Entire home/apt,36,2,2,2015-05-07,0.04,3,365
12421537,"Athens Center Apartment,20 min walk from Acropolis",67187317,Manos,,ΠΕΤΡΑΛΩΝΑ,37.96872880138332,23.7083694799026,Entire home/apt,25,3,12,2017-04-19,1.06,1,166
14434762,"Bright, cool and a roof-garden!",79986781,Thanos,,ΠΕΤΡΑΛΩΝΑ,37.96939744477481,23.705538922867852,Private room,15,1,47,2017-05-02,5.28,1,35
14008461,Room in the heart of Athens,38064945,Giorgos,,ΠΕΤΡΑΛΩΝΑ,37.972377122907346,23.7113662889442,Private room,25,1,0,,,1,0
15811441,Beautiful apartment in the center of Athens,31422096,Roula,,ΠΕΤΡΑΛΩΝΑ,37.966643782197224,23.712875240187337,Entire home/apt,65,2,3,2017-04-14,0.70,2,365
14123917,Romantic apartment next to Metro for 4 people,1621474,Eazybnb Team,,ΠΕΤΡΑΛΩΝΑ,37.96826387085278,23.709567138401074,Entire home/apt,44,2,1,2016-10-21,0.15,58,312
6407439,Το μικρό σπίτι στα Πετράλωνα,29853269,Yannis,,ΠΕΤΡΑΛΩΝΑ,37.97252015929822,23.709296277627683,Private room,30,1,1,2015-06-28,0.04,2,0
15925500,Near to everything and safe,103335026,Drino,,ΠΕΤΡΑΛΩΝΑ,37.97217237662504,23.707363604271944,Entire home/apt,25,1,11,2017-05-08,1.93,1,152
6194899,Cosy Apartment in Central Athens.,21001569,Dimitrios,,ΠΕΤΡΑΛΩΝΑ,37.967553010139476,23.70612015755478,Entire home/apt,50,5,3,2017-04-18,1.23,1,122
11209161,Preaty apartment near to Acropolis and metro,23225817,Αννα-Anna,,ΠΕΤΡΑΛΩΝΑ,37.967058529001044,23.709412435381456,Entire home/apt,39,1,29,2017-05-06,2.54,1,336
17615380,"Perfect house,5min walk to Thiseio",53394240,Sevelina,,ΠΕΤΡΑΛΩΝΑ,37.97273996451737,23.713311732464177,Entire home/apt,25,2,5,2017-05-08,5,1,328
1917415,Athens Gazi Area Loft,1829921,John,,ΠΕΤΡΑΛΩΝΑ,37.97474331085389,23.710407048918157,Shared room,32,3,0,,,1,365
15354920,Sweet Home,46340506,Marousa,,ΠΕΤΡΑΛΩΝΑ,37.969533171988054,23.71359562559087,Entire home/apt,40,2,2,2017-05-07,2,1,323
12667977,"Apartment near Acropolis, Thiseion",27580470,Soula,,ΠΕΤΡΑΛΩΝΑ,37.973421447853,23.711066913894197,Entire home/apt,42,2,6,2016-10-02,0.52,2,203
3558506,Nice room near the Acropolis-Gazzi,4120762,Borja,,ΠΕΤΡΑΛΩΝΑ,37.97304223724147,23.71206950192146,Private room,17,2,31,2017-04-30,2.56,1,221
13520606,In the historical center of Athens,5062868,Thania,,ΠΕΤΡΑΛΩΝΑ,37.9718063147705,23.713430260526433,Entire home/apt,40,2,22,2017-05-04,2.12,4,355
14749490,"•Budget travellers
•Great location",76980917,Nikolas,,ΠΕΤΡΑΛΩΝΑ,37.968613315958194,23.70449457127933,Entire home/apt,27,1,17,2017-04-03,2.09,1,353
5754672,Simple and quiet at city center,29853269,Yannis,,ΠΕΤΡΑΛΩΝΑ,37.97275610808587,23.70884509640153,Private room,28,1,34,2016-10-23,1.39,2,359
17329473,Sunny design apartment in charming neighborhood,6068569,Antonis,,ΠΕΤΡΑΛΩΝΑ,37.97183354962744,23.711212201189223,Entire home/apt,39,2,8,2017-05-01,4.36,1,318
11289299,COZY APART. WITH BALCONY CLOSE TO HISTORIC CENTER,44132574,Jordanis,,ΠΕΤΡΑΛΩΝΑ,37.96973642668232,23.709282747852065,Entire home/apt,30,3,20,2017-05-02,1.74,5,122
11506233,Central&Stylish 1 double bed flat,25731766,Nassos,,ΠΕΤΡΑΛΩΝΑ,37.967348729597894,23.703497282725078,Entire home/apt,26,1,65,2017-04-25,4.72,8,210
8835847,"live in Petralona,Athens",42979399,Sophia,,ΠΕΤΡΑΛΩΝΑ,37.967916637298046,23.712132967233416,Entire home/apt,35,3,1,2015-12-19,0.06,1,365
7688953,Easy walk to the archaelogical park,40381333,Flavio,,ΠΕΤΡΑΛΩΝΑ,37.966235456218165,23.710248215642874,Private room,28,1,37,2017-04-15,1.80,1,347
9212877,ACROPOLIS VIEW - 100% authentic Athens experience,8171630,Stratos,,ΠΕΤΡΑΛΩΝΑ,37.97939287048068,23.719877930823987,Entire home/apt,37,1,67,2017-03-28,3.71,7,365
3872033,Lovely studio at Filopapu-Acropolis,2427023,Elena,,ΠΕΤΡΑΛΩΝΑ,37.96486416792761,23.71310808043353,Entire home/apt,30,2,52,2017-04-24,1.60,1,266
709960,Vintage apartment in historic center,2534881,Haris,,ΠΕΤΡΑΛΩΝΑ,37.97350471561005,23.71526145634044,Entire home/apt,89,2,52,2017-04-23,1.07,2,226
16221281,Cozy 2 bedroom apartment near Acropolis (Thissio),90398297,Manolis,,ΠΕΤΡΑΛΩΝΑ,37.97656132025207,23.71441937216038,Entire home/apt,55,2,20,2017-05-07,4.58,1,271
6691961,Cosy flat near the city centre,29886336,Zaza,,ΠΕΤΡΑΛΩΝΑ,37.968642009669374,23.703410335427904,Entire home/apt,33,1,1,2015-07-08,0.04,1,365
